"Timestamp","State","LocalAddress","LocalPort","RemoteAddress","RemotePort","OwningProcess"
"2026-06-18T06:18:42.7296407+00:00","Established","127.0.0.1","4449","127.0.0.1","52063","4784"
"2026-06-18T06:18:42.7296407+00:00","Established","127.0.0.1","4449","127.0.0.1","52070","4784"
"2026-06-18T06:18:42.7296407+00:00","Established","127.0.0.1","4449","127.0.0.1","52072","4784"
"2026-06-18T06:18:42.7296407+00:00","Established","127.0.0.1","4449","127.0.0.1","52071","4784"
"2026-06-18T06:18:42.7296407+00:00","Established","127.0.0.1","4449","127.0.0.1","52069","4784"
"2026-06-18T06:18:42.7296407+00:00","Established","127.0.0.1","4449","127.0.0.1","52065","4784"
"2026-06-18T06:18:42.7296407+00:00","Established","127.0.0.1","4449","127.0.0.1","52064","4784"
"2026-06-18T06:18:42.7296407+00:00","Established","127.0.0.1","4449","127.0.0.1","52062","4784"
"2026-06-18T06:18:42.7296407+00:00","Listen","127.0.0.1","4449","0.0.0.0","0","4784"
"2026-06-18T06:18:43.3914471+00:00","Bound","0.0.0.0","50771","0.0.0.0","0","4784"
"2026-06-18T06:18:43.3914471+00:00","Established","172.31.45.235","50771","188.245.149.150","4222","4784"
"2026-06-18T06:18:43.3914471+00:00","Listen","127.0.0.1","44051","0.0.0.0","0","3816"
"2026-06-18T06:18:43.3914471+00:00","Listen","127.0.0.1","44050","0.0.0.0","0","4784"
"2026-06-18T06:18:43.3914471+00:00","Established","127.0.0.1","4449","127.0.0.1","52063","4784"
"2026-06-18T06:18:43.3914471+00:00","Established","127.0.0.1","4449","127.0.0.1","52064","4784"
"2026-06-18T06:18:43.3914471+00:00","Established","127.0.0.1","4449","127.0.0.1","52069","4784"
"2026-06-18T06:18:43.3914471+00:00","Listen","127.0.0.1","4449","0.0.0.0","0","4784"
"2026-06-18T06:18:43.3914471+00:00","Established","127.0.0.1","4449","127.0.0.1","52062","4784"
"2026-06-18T06:18:43.3914471+00:00","Established","127.0.0.1","4449","127.0.0.1","52071","4784"
"2026-06-18T06:18:43.3914471+00:00","Established","127.0.0.1","4449","127.0.0.1","52072","4784"
"2026-06-18T06:18:43.3914471+00:00","Established","127.0.0.1","4449","127.0.0.1","52070","4784"
"2026-06-18T06:18:43.3914471+00:00","Established","127.0.0.1","4449","127.0.0.1","52065","4784"
"2026-06-18T06:18:44.1939046+00:00","Bound","0.0.0.0","50771","0.0.0.0","0","4784"
"2026-06-18T06:18:44.1939046+00:00","Established","172.31.45.235","50771","188.245.149.150","4222","4784"
"2026-06-18T06:18:44.1939046+00:00","Listen","127.0.0.1","44051","0.0.0.0","0","3816"
"2026-06-18T06:18:44.1939046+00:00","Listen","127.0.0.1","44050","0.0.0.0","0","4784"
"2026-06-18T06:18:44.2096653+00:00","Established","127.0.0.1","4449","127.0.0.1","52071","4784"
"2026-06-18T06:18:44.2096653+00:00","Established","127.0.0.1","4449","127.0.0.1","52064","4784"
"2026-06-18T06:18:44.2096653+00:00","Established","127.0.0.1","4449","127.0.0.1","52069","4784"
"2026-06-18T06:18:44.2096653+00:00","Established","127.0.0.1","4449","127.0.0.1","52065","4784"
"2026-06-18T06:18:44.2096653+00:00","Established","127.0.0.1","4449","127.0.0.1","52063","4784"
"2026-06-18T06:18:44.2096653+00:00","Listen","127.0.0.1","4449","0.0.0.0","0","4784"
"2026-06-18T06:18:44.2096653+00:00","Established","127.0.0.1","4449","127.0.0.1","52070","4784"
"2026-06-18T06:18:44.2096653+00:00","Established","127.0.0.1","4449","127.0.0.1","52062","4784"
"2026-06-18T06:18:44.2096653+00:00","Established","127.0.0.1","4449","127.0.0.1","52073","4784"
"2026-06-18T06:18:44.2096653+00:00","Established","127.0.0.1","4449","127.0.0.1","52072","4784"
"2026-06-18T06:18:44.8739543+00:00","Bound","0.0.0.0","50771","0.0.0.0","0","4784"
"2026-06-18T06:18:44.8739543+00:00","Established","172.31.45.235","50771","188.245.149.150","4222","4784"
"2026-06-18T06:18:44.8896997+00:00","Listen","127.0.0.1","44051","0.0.0.0","0","3816"
"2026-06-18T06:18:44.8896997+00:00","Listen","127.0.0.1","44050","0.0.0.0","0","4784"
"2026-06-18T06:18:44.8896997+00:00","Established","127.0.0.1","4449","127.0.0.1","52062","4784"
"2026-06-18T06:18:44.8896997+00:00","Established","127.0.0.1","4449","127.0.0.1","52065","4784"
"2026-06-18T06:18:44.8928923+00:00","Established","127.0.0.1","4449","127.0.0.1","52069","4784"
"2026-06-18T06:18:44.8929671+00:00","Established","127.0.0.1","4449","127.0.0.1","52071","4784"
"2026-06-18T06:18:44.8929671+00:00","Established","127.0.0.1","4449","127.0.0.1","52072","4784"
"2026-06-18T06:18:44.8947048+00:00","Established","127.0.0.1","4449","127.0.0.1","52063","4784"
"2026-06-18T06:18:44.8953242+00:00","Listen","127.0.0.1","4449","0.0.0.0","0","4784"
"2026-06-18T06:18:44.8959423+00:00","Established","127.0.0.1","4449","127.0.0.1","52073","4784"
"2026-06-18T06:18:44.8965576+00:00","Established","127.0.0.1","4449","127.0.0.1","52070","4784"
"2026-06-18T06:18:44.8971706+00:00","Established","127.0.0.1","4449","127.0.0.1","52064","4784"
"2026-06-18T06:18:45.5518313+00:00","Bound","0.0.0.0","50771","0.0.0.0","0","4784"
"2026-06-18T06:18:45.5518313+00:00","Established","172.31.45.235","50771","188.245.149.150","4222","4784"
"2026-06-18T06:18:45.5518313+00:00","Listen","127.0.0.1","44051","0.0.0.0","0","3816"
"2026-06-18T06:18:45.5518313+00:00","Listen","127.0.0.1","44050","0.0.0.0","0","4784"
"2026-06-18T06:18:45.5518313+00:00","Established","127.0.0.1","4449","127.0.0.1","52072","4784"
"2026-06-18T06:18:45.5518313+00:00","Established","127.0.0.1","4449","127.0.0.1","52070","4784"
"2026-06-18T06:18:45.5518313+00:00","Established","127.0.0.1","4449","127.0.0.1","52074","4784"
"2026-06-18T06:18:45.5518313+00:00","Established","127.0.0.1","4449","127.0.0.1","52073","4784"
"2026-06-18T06:18:45.5518313+00:00","Established","127.0.0.1","4449","127.0.0.1","52071","4784"
"2026-06-18T06:18:45.5673715+00:00","Established","127.0.0.1","4449","127.0.0.1","52069","4784"
"2026-06-18T06:18:45.5673715+00:00","Established","127.0.0.1","4449","127.0.0.1","52065","4784"
"2026-06-18T06:18:45.5673715+00:00","Established","127.0.0.1","4449","127.0.0.1","52064","4784"
"2026-06-18T06:18:45.5673715+00:00","Established","127.0.0.1","4449","127.0.0.1","52063","4784"
